LAUS_CODE	STATE_FIPS	COUNTY_FIPS	COUNTY	MONTH	RATE	region
PA290700	29	31	"Cape Girardeau County, MO"	Aug-10(p)	7.6	missouri
CN290330	29	33	"Carroll County, MO"	Aug-10(p)	10.9	missouri
CN290350	29	35	"Carter County, MO"	Aug-10(p)	9.8	missouri
PA290900	29	37	"Cass County, MO"	Aug-10(p)	9.6	missouri
CN290390	29	39	"Cedar County, MO"	Aug-10(p)	10.1	missouri
CN290410	29	41	"Chariton County, MO"	Aug-10(p)	9.6	missouri
CN290430	29	43	"Christian County, MO"	Aug-10(p)	7.7	missouri
CN290450	29	45	"Clark County, MO"	Aug-10(p)	10.2	missouri
CN290470	29	47	"Clay County, MO"	Aug-10(p)	8.6	missouri
CN290490	29	49	"Clinton County, MO"	Aug-10(p)	10.2	missouri
PA290300	29	51	"Cole County, MO"	Aug-10(p)	7.2	missouri
CN290530	29	53	"Cooper County, MO"	Aug-10(p)	8.5	missouri
CN290550	29	55	"Crawford County, MO"	Aug-10(p)	10.3	missouri
CN290570	29	57	"Dade County, MO"	Aug-10(p)	9.3	missouri
CN290590	29	59	"Dallas County, MO"	Aug-10(p)	10.9	missouri
CN290610	29	61	"Daviess County, MO"	Aug-10(p)	9.4	missouri
CN290630	29	63	"DeKalb County, MO"	Aug-10(p)	9.2	missouri
CN290650	29	65	"Dent County, MO"	Aug-10(p)	10	missouri
CN290670	29	67	"Douglas County, MO"	Aug-10(p)	8.8	missouri
CN290690	29	69	"Dunklin County, MO"	Aug-10(p)	11.1	missouri
PA290200	29	71	"Franklin County, MO"	Aug-10(p)	10.2	missouri
CN290730	29	73	"Gasconade County, MO"	Aug-10(p)	9.9	missouri
CN290750	29	75	"Gentry County, MO"	Aug-10(p)	6.7	missouri
CN290770	29	77	"Greene County, MO"	Aug-10(p)	8.2	missouri
CN290790	29	79	"Grundy County, MO"	Aug-10(p)	8.3	missouri
CN290810	29	81	"Harrison County, MO"	Aug-10(p)	8.1	missouri
CN290830	29	83	"Henry County, MO"	Aug-10(p)	9.5	missouri
CN290850	29	85	"Hickory County, MO"	Aug-10(p)	12.9	missouri
CN290870	29	87	"Holt County, MO"	Aug-10(p)	7.7	missouri
CN290890	29	89	"Howard County, MO"	Aug-10(p)	8.2	missouri
CN290910	29	91	"Howell County, MO"	Aug-10(p)	9.2	missouri
CN290930	29	93	"Iron County, MO"	Aug-10(p)	10.4	missouri
CN290950	29	95	"Jackson County, MO"	Aug-10(p)	10.9	missouri
PA290750	29	97	"Jasper County, MO"	Aug-10(p)	8.6	missouri
PA290150	29	99	"Jefferson County, MO"	Aug-10(p)	9.4	missouri
CN291010	29	101	"Johnson County, MO"	Aug-10(p)	9.3	missouri
CN291030	29	103	"Knox County, MO"	Aug-10(p)	6.6	missouri
CN291050	29	105	"Laclede County, MO"	Aug-10(p)	11.5	missouri
CN291070	29	107	"Lafayette County, MO"	Aug-10(p)	9.9	missouri
CN291090	29	109	"Lawrence County, MO"	Aug-10(p)	8.4	missouri
CN291110	29	111	"Lewis County, MO"	Aug-10(p)	7.5	missouri
CN291130	29	113	"Lincoln County, MO"	Aug-10(p)	9.8	missouri
CN291150	29	115	"Linn County, MO"	Aug-10(p)	10.2	missouri
CN291170	29	117	"Livingston County, MO"	Aug-10(p)	7.6	missouri
CN291190	29	119	"McDonald County, MO"	Aug-10(p)	9.6	missouri
CN291210	29	121	"Macon County, MO"	Aug-10(p)	8.3	missouri
CN291230	29	123	"Madison County, MO"	Aug-10(p)	10.1	missouri
CN291250	29	125	"Maries County, MO"	Aug-10(p)	8.4	missouri
CN291270	29	127	"Marion County, MO"	Aug-10(p)	8.5	missouri
CN291290	29	129	"Mercer County, MO"	Aug-10(p)	9.5	missouri
